Edition,Reviews,Ratings,Edition_Year,Price
Твердый,5.0,3,2014,219.0
Твердый,4.8,13,2011,678.0
Твердый,3.4,14,2008,398.0
Твердый,4.5,18,2012,243.0
Твердый,4.5,2,2019,573.0
Твердый,5.0,6,2016,249.0
Твердый,4.6,41,2012,680.0
Твердый,5.0,2,2012,374.0
Твердый,4.1,14,2014,2122.0
Твердый,4.7,3,1994,228.0
Твердый,3.1,4,2016,1071.0
Твердый,3.5,6,2019,183.0
Мягкий,4.1,55,2009,740.0
Твердый,4.5,2,2019,524.0
Твердый,4.8,5,2013,452.0
Твердый,5.0,10,2015,740.0
Твердый,5.0,4,2019,419.0
Твердый,4.7,14,2017,265.0
Твердый,4.0,83,2017,99.0
Другой,4.4,15,2007,521.0
Твердый,3.9,60,2016,244.0
Твердый,4.7,56,2009,1054.0
Твердый,5.0,5,1984,982.0
Твердый,4.3,29,2018,364.0
Твердый,4.2,13,2014,225.0
Твердый,4.6,6,2002,194.0
Твердый,3.6,4,2016,318.0
Другой,4.0,1,1986,260.0
Твердый,4.8,13,2017,427.0
Твердый,3.1,11,2007,358.0
Твердый,3.1,4,2017,909.0
Твердый,4.6,8,2016,650.0
Другой,5.0,5,2008,369.0
Твердый,5.0,3,2016,222.0
Твердый,5.0,1,2017,399.0
Твердый,4.3,26,2007,400.44
Твердый,4.5,37,2010,367.0
Твердый,4.3,6,2013,600.75
Мягкий,4.0,3,2009,57.0
Твердый,5.0,1,2016,224.0
Твердый,2.3,3,1982,140.0
Твердый,5.0,2,2013,160.0
Твердый,4.8,12,2018,262.0
Твердый,4.0,4,2018,149.0
Твердый,3.5,6,2019,183.0
Твердый,4.3,5,2019,358.0
Твердый,5.0,1,2018,849.0
Мягкий,5.0,1,2019,4860.0
Твердый,3.6,79,2017,122.0
Твердый,5.0,4,2015,176.0
Твердый,4.7,4,2005,354.0
Твердый,5.0,8,2019,209.0
Твердый,3.4,12,2009,280.0
Твердый,4.7,37,2009,296.0
Твердый,3.9,19,2014,477.0
Мягкий,4.4,2,0,1542.0
Твердый,4.7,7,2010,413.0
Твердый,4.5,18,2002,180.0
Твердый,5.0,1,2016,152.0
Твердый,5.0,2,2017,280.0
Мягкий,4.9,84,2014,524.0
Твердый,4.3,4,2013,1399.0
Твердый,3.9,41,2007,364.0
Твердый,4.5,4,2015,261.0
Мягкий,4.2,19,2004,300.0
Твердый,3.4,16,2017,328.0
Твердый,3.0,2,2016,319.0
Мягкий,1.0,2,2015,850.0
Твердый,4.6,34,2018,299.0
Твердый,4.6,3,2019,336.0
Твердый,2.7,3,2016,542.0
Твердый,4.0,2,2018,274.0
Мягкий,5.0,1,2018,724.0
Твердый,4.0,33,2003,269.0
Твердый,5.0,1,2013,1319.0
Твердый,4.6,14,2012,335.0
Твердый,5.0,3,2014,346.0
Твердый,5.0,4,2002,435.0
Твердый,4.7,5,2014,486.0
Твердый,5.0,2,1985,413.0
Мягкий,3.8,7,2003,297.43
Твердый,3.9,15,2012,205.0
Твердый,4.0,3,2016,199.0
Мягкий,4.5,135,2016,495.0
Мягкий,5.0,7,2018,330.0
Твердый,3.9,65,2016,735.0
Твердый,4.3,3,2016,199.0
Твердый,3.6,21,2015,599.0
Твердый,4.4,6,2014,1808.0
Твердый,4.7,15,2016,525.0
Твердый,3.4,8,1991,249.0
Твердый,4.1,4,2003,280.0
Твердый,5.0,2,2016,618.0
Твердый,4.5,5,2004,1981.0
Твердый,3.6,29,2017,149.0
Мягкий,1.5,55,2018,288.0
Твердый,4.8,9,2013,719.0
Твердый,4.6,3,2016,196.0
Твердый,4.0,2,2015,290.0
Другой,4.0,1,2014,224.0
Твердый,5.0,9,1997,671.0
Твердый,5.0,1,2011,593.0
Твердый,5.0,1,2015,791.0
Твердый,3.9,26,2012,205.0
Твердый,4.4,28,2002,354.0
Твердый,3.3,57,2005,150.0
Твердый,5.0,7,2003,135.0
Твердый,4.0,1,2015,40.0
Твердый,5.0,4,2015,1028.0
Твердый,3.7,8,2015,279.0
Твердый,5.0,1,2012,437.78
Твердый,5.0,3,2002,118.0
Твердый,4.5,4,2019,221.0
Твердый,4.2,3,2018,699.0
Твердый,4.0,1,2016,908.0
Мягкий,4.5,2,2015,7132.0
Твердый,4.0,1,2004,720.0
Твердый,5.0,3,2016,425.0
Твердый,4.1,899,2016,121.0
Твердый,4.3,570,2013,198.0
Твердый,4.0,94,2018,200.0
Твердый,4.2,38,1998,223.0
Твердый,5.0,1,2018,260.0
Твердый,4.1,62,2015,175.0
Твердый,3.7,6,2016,307.0
Твердый,4.0,3,2018,407.0
Твердый,3.8,5,1994,1358.0
Твердый,3.9,10,2007,824.25
Твердый,4.2,8,2017,499.0
Твердый,4.1,36,2004,243.0
Твердый,4.0,1,2018,559.0
Твердый,4.5,6,2018,300.0
Твердый,2.8,38,2015,349.0
Твердый,4.5,54,2016,399.0
Твердый,5.0,1,2008,899.0
Твердый,3.8,7,2013,779.0
Твердый,3.8,19,2016,109.0
Мягкий,5.0,1,2017,449.0
Мягкий,5.0,5,2015,1128.0
Твердый,4.1,35,2018,170.0
Твердый,4.2,33,2009,600.0
Твердый,5.0,1,2018,899.0
Твердый,5.0,1,2010,856.0
Твердый,4.5,16,1997,481.61
Твердый,4.0,10,2018,279.0
Твердый,4.0,1,2008,889.0
Твердый,4.4,871,2000,173.0
Твердый,5.0,1,2013,4276.0
Мягкий,3.5,8,2014,500.0
Твердый,5.0,8,2016,825.0
Твердый,4.5,2,2016,596.0
Твердый,2.0,2,2005,490.0
Мягкий,1.0,1,2016,499.0
Твердый,4.8,6,2009,228.0
Твердый,4.4,111,2013,399.0
Твердый,4.0,1,2004,164.0
Мягкий,5.0,2,2018,2533.0
Твердый,4.5,12,2011,1720.0
Твердый,4.0,1,2004,1497.0
Мягкий,5.0,3,2017,350.0
Твердый,5.0,3,2008,1298.0
Твердый,4.4,25,2016,294.0
Твердый,4.4,356,2015,106.0
Мягкий,4.5,2,2015,1575.0
Твердый,3.8,8,2010,110.0
Твердый,4.6,15,2005,417.0
Твердый,5.0,1,1999,483.0
Твердый,4.5,4,2010,185.0
Твердый,4.2,24,2015,249.0
Твердый,4.7,22,2017,389.0
Твердый,4.8,8,2014,1023.0
Твердый,4.0,1,2016,638.0
Твердый,4.1,3,2015,410.0
Другой,4.7,8,1997,209.0
Мягкий,4.2,154,2007,158.0
Твердый,4.4,87,2014,140.0
Мягкий,4.3,113,2013,299.0
Твердый,3.7,9,2018,255.0
Мягкий,3.5,2,2017,324.0
Твердый,4.5,249,2012,243.0
Мягкий,4.8,14,2009,57.0
Твердый,4.0,1,2018,261.0
Твердый,4.2,13,2014,146.7
Твердый,5.0,2,2008,659.0
Твердый,4.2,27,2017,69.0
Твердый,5.0,1,2015,553.0
Мягкий,5.0,1,2017,2870.0
Мягкий,4.5,5,2003,224.0
Твердый,3.8,179,2017,129.0
Твердый,5.0,3,2013,655.18
Мягкий,3.8,24,2016,409.0
Твердый,3.6,13,2010,377.0
Твердый,4.0,1,2019,541.0
Твердый,4.8,6,2019,321.0
Твердый,4.4,20,2018,99.0
Твердый,5.0,1,2019,319.0
Твердый,4.0,13,2019,247.0
Твердый,4.6,366,2014,299.0
Твердый,4.1,22,2015,315.0
Твердый,5.0,3,2017,1100.0
Мягкий,5.0,1,2018,373.0
Другой,5.0,1,2018,98.0
Другой,5.0,1,2013,399.0
Твердый,5.0,1,2010,1143.0
Твердый,4.5,29,2018,300.0
Мягкий,4.6,12,2002,723.0
Мягкий,4.3,30,2015,455.0
Твердый,4.2,35,2015,303.69
Мягкий,4.0,1,2017,499.0
Мягкий,4.5,5,2005,799.0
Мягкий,4.4,12,2018,510.0
Твердый,5.0,5,2019,516.0
Твердый,5.0,1,2011,1732.0
Твердый,3.9,50,2015,200.0
Твердый,4.0,4,2015,849.0
Твердый,4.5,33,2018,183.0
Твердый,4.5,49,2017,320.0
Твердый,3.9,25,1994,243.0
Твердый,5.0,1,2018,470.0
Твердый,3.7,3,2015,427.0
Мягкий,3.0,2,2019,400.0
Твердый,3.9,76,2009,99.0
Твердый,4.6,3,2008,1337.0
Твердый,4.1,171,2016,795.0
Твердый,5.0,1,2012,442.0
Твердый,5.0,3,2011,999.0
Твердый,4.6,70,2016,690.0
Твердый,3.6,4,2018,263.0
Твердый,4.0,1,2014,180.0
Твердый,3.0,2,2017,135.0
Твердый,4.7,52,2018,169.0
Твердый,4.1,9,2011,1330.44
Спиральный,5.0,1,2007,469.0
Твердый,5.0,3,2010,898.0
Твердый,4.4,102,2016,900.0
Твердый,3.4,545,2016,225.0
Мягкий,4.6,2,2013,580.0
Твердый,5.0,2,2015,2305.0
Мягкий,4.4,12,2004,195.0
Мягкий,5.0,3,2018,1827.0
Другой,4.0,1,2015,329.0
Твердый,3.4,8,2012,225.0
Твердый,5.0,2,2008,360.0
Твердый,4.6,494,2017,167.0
Твердый,3.2,3,2011,110.0
Твердый,4.1,37,2013,342.0
Твердый,4.5,20,2013,409.0
Твердый,3.7,48,2016,439.0
Твердый,4.6,9,2019,300.0
Твердый,2.5,2,2019,204.0
Твердый,4.0,7,2019,358.0
Твердый,1.0,1,2015,272.0
Твердый,4.5,100,2012,294.0
Твердый,5.0,3,2016,2141.0
Твердый,3.4,2,2011,389.0
Твердый,4.4,5,2004,1158.0
Твердый,4.2,6,2015,304.0
Мягкий,5.0,1,2018,799.0
Твердый,4.2,19,2015,200.0
Твердый,4.2,20,2018,360.0
Твердый,3.8,4,2016,878.0
Твердый,4.5,42,2018,177.0
Твердый,4.0,1,2019,699.0
Твердый,4.4,84,2014,279.0
Твердый,4.1,5,2014,184.5
Мягкий,4.6,31,2017,496.0
Твердый,4.5,2,2014,498.9
Мягкий,4.6,12,2010,1319.0
Твердый,3.9,4,2010,169.0
Твердый,3.9,26,1995,682.15
Мягкий,4.7,4,1992,705.0
Твердый,5.0,3,2016,307.0
Твердый,3.9,7,2016,799.0
Мягкий,3.5,5,2017,550.0
Твердый,4.0,44,2003,552.21
Мягкий,4.8,13,2018,349.0
Мягкий,3.4,2,2016,1839.0
Твердый,2.2,6,2010,1132.0
Твердый,3.7,113,2015,199.0
Твердый,4.7,8,2012,1439.0
Твердый,5.0,1,2018,909.0
Твердый,3.1,2,2017,150.0
Мягкий,4.4,2,2010,1292.0
Твердый,4.7,111,2015,250.0
Мягкий,5.0,1,2019,979.0
Твердый,3.7,39,2018,127.0
Твердый,4.8,5,2014,360.0
Твердый,4.5,7,2015,698.86
Твердый,4.6,3,2010,249.0
Твердый,4.5,4,2017,295.0
Твердый,5.0,1,2018,428.0
Твердый,4.4,3,2018,319.0
Твердый,5.0,2,2007,1450.0
Твердый,5.0,5,2013,229.0
Твердый,5.0,3,2018,339.0
Твердый,4.8,9,2018,360.0
Твердый,3.6,8,2002,371.0
Твердый,3.5,3,2009,470.0
Твердый,4.2,32,2013,304.0
Твердый,5.0,1,2000,674.0
Твердый,4.0,13,2015,369.91
Твердый,4.6,41,2013,459.0
Твердый,5.0,1,2018,315.0
Другой,4.0,1,2011,99.0
Мягкий,4.0,1,2018,599.0
Твердый,4.0,3,2008,662.0
Твердый,4.7,5,2014,1143.0
Твердый,5.0,1,2016,350.0
Твердый,4.5,36,2017,416.0
Твердый,4.5,18,2017,217.0
Твердый,5.0,5,2013,339.0
Твердый,5.0,2,2012,400.0
Твердый,5.0,3,2015,870.0
Твердый,4.8,35,2017,849.0
Твердый,4.2,150,2009,261.0
Твердый,4.6,33,2016,359.0
Твердый,4.3,839,2014,235.0
Твердый,1.0,1,2012,330.0
Твердый,4.0,2,2018,225.0
Твердый,4.8,9,1998,1458.0
Твердый,5.0,1,1990,1084.0
Твердый,3.9,49,2000,295.0
Твердый,3.8,14,2005,1000.0
Твердый,3.3,3,2015,601.0
Твердый,5.0,1,2014,1445.0
Твердый,4.4,95,2014,309.0
Мягкий,3.9,11,1993,608.28
Твердый,3.7,5,2015,263.0
Мягкий,5.0,3,2009,57.0
Твердый,4.3,3,1996,984.0
Твердый,4.0,135,2013,110.0
Твердый,5.0,3,2001,469.0
Твердый,4.3,12,1998,414.1
Твердый,3.4,4,2013,150.0
Твердый,5.0,8,2013,176.7
Другой,5.0,1,2018,690.0
Мягкий,4.2,22,2014,370.0
Твердый,4.1,4,2015,150.0
Твердый,3.1,2,2012,262.0
Твердый,4.6,25,2012,306.0
Твердый,3.5,2,2018,505.0
Твердый,5.0,1,2005,906.0
Твердый,5.0,3,2012,329.0
Твердый,4.0,8,2012,399.0
Твердый,5.0,2,2019,248.0
Твердый,4.7,15,2011,1419.0
Твердый,4.7,59,2018,206.0
Твердый,4.4,8,2006,234.0
Твердый,4.4,38,2015,203.0
Твердый,4.5,17,2018,414.0
Твердый,4.5,22,2019,304.0
Твердый,3.9,59,2012,39.0
Твердый,4.0,1,2019,309.0
Мягкий,4.5,2,2017,500.0
Твердый,4.3,15,1999,460.0
Твердый,4.1,6,2018,999.0
Твердый,5.0,1,2013,248.0
Твердый,3.6,9,2018,699.0
Твердый,5.0,1,2010,899.0
Твердый,5.0,4,2016,427.0
Твердый,5.0,1,2005,900.0
Твердый,3.5,4,2011,620.44
Твердый,5.0,1,2017,395.1
Твердый,4.3,16,2004,566.0
Твердый,4.7,3,2010,1290.0
Твердый,4.5,2,2015,950.0
Мягкий,5.0,1,2015,1640.0
Твердый,4.6,3,2018,570.0
Мягкий,5.0,4,2019,415.0
Твердый,3.9,27,2013,460.0
Твердый,4.0,29,2017,288.0
Твердый,5.0,4,2013,1347.0
Твердый,3.7,5,2018,1273.0
Твердый,5.0,4,2016,158.0
Мягкий,5.0,1,2014,3098.0
Твердый,4.0,9,1999,700.44
Твердый,1.0,1,2012,990.0
Твердый,4.2,52,2018,88.0
Твердый,4.6,66,2012,429.0
Твердый,4.6,45,2017,388.51
Твердый,3.8,10,2011,470.44
Мягкий,5.0,3,2019,279.0
Твердый,5.0,12,2000,1642.0
Твердый,5.0,1,2015,125.0
Твердый,3.8,4,2006,667.74
Твердый,4.5,15,2017,352.0
Твердый,4.3,29,2018,369.0
Твердый,4.8,13,1995,656.0
Мягкий,5.0,1,2018,5530.0
Твердый,5.0,16,2014,1077.0
Твердый,4.9,17,2005,460.0
Твердый,4.2,6,2014,224.0
Твердый,4.5,44,2004,419.0
Твердый,4.7,32,2016,301.0
Мягкий,4.3,66,2017,2450.0
Твердый,4.6,48,2019,179.0
Твердый,4.6,31,1998,351.0
Твердый,5.0,1,2018,310.0
Мягкий,4.2,20,2010,260.0
Твердый,3.2,7,2018,477.0
Твердый,3.3,38,2018,165.0
Мягкий,4.0,2,2002,1443.48
Твердый,4.0,35,2017,514.0
Твердый,4.5,358,2013,273.0
Мягкий,4.6,36,2015,315.0
Твердый,4.8,15,2013,414.0
Твердый,5.0,2,2017,2501.0
Твердый,5.0,10,2019,199.0
Твердый,5.0,3,1988,450.0
Твердый,4.2,47,2018,239.0
Твердый,4.0,2,2016,358.0
Мягкий,4.0,2,2019,799.0
Твердый,4.4,13,2019,206.0
Твердый,4.4,2,2015,2230.0
Твердый,4.1,13,2019,309.0
Твердый,2.6,3,2015,498.0
Твердый,4.5,8,2013,149.0
Твердый,5.0,2,2018,384.0
Мягкий,4.2,54,2018,546.0
Мягкий,4.0,7,2016,1055.0
Мягкий,4.5,4,2017,986.0
Твердый,4.7,7,2018,853.0
Твердый,4.4,30,2008,153.0
Твердый,5.0,2,1997,258.0
Мягкий,4.6,7,2018,418.0
Твердый,4.7,54,2013,304.0
Мягкий,4.4,97,2018,429.0
Твердый,4.0,3,2010,402.0
Твердый,5.0,1,2015,158.0
Твердый,4.7,7,2015,239.0
Твердый,3.9,7,2010,683.0
Мягкий,4.1,19,2004,300.0
Твердый,5.0,1,2018,177.0
Твердый,4.8,8,1991,1304.0
Твердый,4.5,2,2018,451.0
Твердый,4.5,26,2014,399.0
Твердый,4.0,134,2018,154.0
Твердый,4.0,8,2014,2556.0
Твердый,5.0,1,2017,1571.0
Твердый,4.6,77,2015,304.0
Твердый,5.0,1,1975,371.0
Твердый,5.0,13,2019,162.0
Мягкий,5.0,3,2017,1424.0
Твердый,4.8,6,2003,749.25
Мягкий,4.0,9,2017,446.0
Твердый,4.2,26,2017,220.0
Твердый,4.5,10,2011,699.0
Твердый,5.0,1,2007,131.35
Твердый,4.5,2,2016,1333.0
Мягкий,3.0,11,2013,220.0
Твердый,4.3,356,2015,288.0
Твердый,4.0,1,2018,300.0
Твердый,5.0,1,2018,439.0
Твердый,3.9,12,2019,205.0
Твердый,4.3,853,2016,159.0
Твердый,4.1,10,2019,258.0
Твердый,4.3,31,2011,1341.0
Твердый,5.0,1,1988,393.0
Твердый,4.6,3,2017,374.25
Твердый,4.5,30,2016,225.0
Твердый,5.0,1,2014,545.0
Твердый,4.6,10,2003,363.0
Спиральный,4.5,7,2012,1255.0
Твердый,3.2,2,2010,352.0
Твердый,4.3,30,2011,319.0
Мягкий,2.7,280,2018,460.0
Твердый,4.7,6,2012,162.0
Твердый,5.0,3,2018,416.0
Твердый,2.7,31,2006,70.0
Твердый,4.6,14,2011,355.0
Мягкий,4.6,29,2001,499.0
Твердый,4.5,2,2010,425.0
Твердый,4.2,3,2018,867.0
Твердый,4.4,3,2011,299.0
Мягкий,3.7,12,2013,78.0
Твердый,4.4,2,2014,524.0
Твердый,3.4,4,2015,339.0
Твердый,4.2,76,2014,80.0
Твердый,4.6,3,2016,870.75
Твердый,4.3,7,2012,200.0
Твердый,3.1,6,2016,158.0
Мягкий,4.7,15,2017,237.0
Твердый,4.7,42,2018,200.0
Твердый,5.0,1,2013,311.0
Твердый,5.0,2,2019,578.0
Твердый,4.8,6,2019,299.0
Твердый,4.2,30,2016,427.0
Твердый,4.1,26,2008,703.0
Твердый,4.4,8,1995,486.0
Твердый,3.8,8,2012,82.0
Мягкий,4.8,104,2000,466.68
Твердый,4.6,3,2017,95.0
Твердый,3.3,15,1999,170.0
Твердый,4.4,56,1982,371.0
Твердый,4.3,118,2011,350.0
Мягкий,5.0,1,2012,398.0
Твердый,3.6,11,1995,275.0
Твердый,5.0,2,2019,892.0
Твердый,4.9,12,2018,599.0
Твердый,4.0,1,2019,703.0
Мягкий,3.8,16,2018,523.0
Мягкий,5.0,1,2017,320.0
Твердый,4.5,2,2015,1020.0
Мягкий,4.6,10,2007,321.0
Твердый,3.3,14,2008,782.0
Твердый,4.3,7,2015,39.0
Мягкий,5.0,2,2014,360.0
Мягкий,5.0,1,2017,692.23
Мягкий,4.4,3,2014,711.0
Мягкий,5.0,1,2002,1879.0
Твердый,4.3,18,2017,188.0
Твердый,3.5,2,2019,119.0
Твердый,4.1,10,2017,118.0
Твердый,4.0,3,2014,1199.0
Твердый,4.0,2,2010,120.0
Другой,4.4,13,1961,304.0
Твердый,4.0,2,1976,349.9
Твердый,4.1,1563,2015,181.0
Твердый,3.7,95,2017,202.0
Твердый,5.0,1,2018,356.0
Твердый,4.3,18,2000,239.0
Твердый,3.9,120,1994,319.0
Мягкий,4.6,20,2017,621.0
Твердый,4.0,16,2013,1020.0
Твердый,4.9,11,2017,111.0
Твердый,4.2,69,2017,337.0
Твердый,3.4,3,2011,263.0
Твердый,5.0,3,2005,199.0
Твердый,4.0,1,2015,479.0
Твердый,4.7,122,2012,4175.0
Твердый,4.8,17,2017,474.5
Твердый,4.4,11,2011,248.0
Твердый,3.2,74,2018,166.0
Твердый,4.4,37,2016,210.0
Твердый,5.0,1,2013,338.0
Мягкий,4.2,26,2017,719.0
Мягкий,4.3,42,2016,359.0
Твердый,4.5,2,2013,445.0
Твердый,4.6,19,2012,245.0
Твердый,4.5,61,2018,378.0
Мягкий,4.9,13,2017,533.0
Твердый,3.2,2,2010,199.0
Твердый,5.0,1,2016,385.0
Твердый,4.4,3,2012,130.0
Твердый,4.5,36,2016,236.0
Твердый,4.7,5,2019,224.0
Твердый,4.1,15,2018,237.0
Другой,1.5,2,1996,267.54
Твердый,5.0,1,2011,50.0
Твердый,4.5,22,2009,445.0
Твердый,4.2,41,2015,311.0
Твердый,4.4,54,2016,611.0
Твердый,5.0,1,2016,583.1
Твердый,3.6,2,2014,1261.0
Твердый,5.0,1,2016,1699.0
Твердый,4.6,2,2016,479.0
Твердый,4.8,136,2014,443.0
Твердый,4.7,4,2006,454.0
Твердый,3.0,3,1989,1251.0
Мягкий,4.4,121,2013,1849.0
Твердый,3.9,3,2001,242.0
Твердый,4.4,79,2005,559.0
Твердый,4.4,10,2008,497.56
Твердый,3.6,15,2019,278.0
Твердый,2.5,2,2017,113.0
Твердый,3.6,5,2013,159.0
Мягкий,4.5,25,2015,936.0
Твердый,4.0,1,2018,45.0
Мягкий,4.1,163,2018,466.0
Твердый,3.9,10,2006,242.0
Твердый,5.0,3,2001,149.0
Твердый,4.2,24,2017,335.0
Твердый,5.0,1,1996,233.0
Твердый,4.6,3,2014,269.0
Мягкий,5.0,1,2018,4500.0
Твердый,3.8,11,2008,345.0
Твердый,4.0,1,2006,425.0
Твердый,5.0,2,2003,463.0
Твердый,3.7,57,2017,155.0
Мягкий,3.5,8,2017,539.0
Твердый,4.6,7,2008,1038.0
Твердый,3.8,4,2018,1169.0
Мягкий,3.9,11,2017,1000.0
Твердый,4.0,8,2011,349.0
Мягкий,4.0,1,2016,224.0
Другой,4.0,16,2016,199.0
Твердый,4.3,33,2011,255.0
Твердый,4.0,1,1991,470.0
Твердый,5.0,7,2009,282.0
Твердый,3.7,18,2005,414.0
Твердый,5.0,1,2016,990.0
Твердый,5.0,1,2008,746.0
Мягкий,5.0,2,2013,748.0
Твердый,4.0,4,2013,110.0
Твердый,3.6,5,2016,213.0
Твердый,5.0,2,2018,262.0
Твердый,4.2,5,2002,99.0
Мягкий,4.7,68,2018,387.0
Твердый,5.0,1,2017,737.0
Твердый,4.4,5,2012,308.0
Твердый,4.3,8,2008,237.0
Твердый,4.2,4,2017,1679.0
Твердый,4.6,14,2017,523.0
Другой,4.5,9,2004,188.0
Твердый,3.6,10,2018,318.0
Твердый,4.5,2,2018,728.0
Твердый,4.1,44,2014,1128.8
Твердый,5.0,2,2007,905.0
Твердый,3.5,7,2010,646.52
Твердый,4.5,2,2019,311.0
Твердый,4.1,1259,2018,201.0
Твердый,4.7,3,2015,276.0
Твердый,4.4,57,2016,448.0
Мягкий,4.8,10,2018,348.0
Мягкий,4.0,3,2011,608.0
Твердый,4.5,28,2009,559.0
Твердый,4.8,15,2003,515.0
Твердый,4.0,1,2016,110.0
Твердый,4.8,21,2015,624.0
Мягкий,4.6,76,2016,1030.0
Твердый,4.6,221,2017,339.0
Твердый,4.4,8,2019,373.24
Твердый,4.5,15,2009,655.0
Твердый,5.0,5,2008,274.0
Мягкий,4.6,6,2017,912.0
Твердый,3.4,20,2006,270.0
Твердый,3.0,1,2008,379.0
Мягкий,5.0,3,2019,394.0
Твердый,3.8,16,2017,152.0
